date,source_url,filing_type
2006-10-19,https://www.sec.gov/Archives/edgar/data/2488/000119312506211032/d8k.htm,8-K
2006-10-30,https://www.sec.gov/Archives/edgar/data/2488/000119312506217735/d8k.htm,8-K
2006-11-21,https://www.sec.gov/Archives/edgar/data/2488/000119312506239966/d8k.htm,8-K
2006-12-01,https://www.sec.gov/Archives/edgar/data/2488/000119312506245126/d8k.htm,8-K
2006-12-14,https://www.sec.gov/Archives/edgar/data/2488/000119312506253199/d8k.htm,8-K
2006-12-20,https://www.sec.gov/Archives/edgar/data/2488/000119312506257028/d8k.htm,8-K
2006-12-27,https://www.sec.gov/Archives/edgar/data/2488/000119312506260492/d8k.htm,8-K
2006-12-28,https://www.sec.gov/Archives/edgar/data/2488/000119312506261004/d8k.htm,8-K
2007-01-23,https://www.sec.gov/Archives/edgar/data/2488/000119312507010956/d8k.htm,8-K
2007-02-14,https://www.sec.gov/Archives/edgar/data/2488/000119312507031520/d8k.htm,8-K
2007-04-09,https://www.sec.gov/Archives/edgar/data/2488/000119312507077064/d8k.htm,8-K
2007-04-19,https://www.sec.gov/Archives/edgar/data/2488/000119312507085240/d8k.htm,8-K
2007-04-23,https://www.sec.gov/Archives/edgar/data/2488/000119312507087794/d8k.htm,8-K
2007-04-24,https://www.sec.gov/Archives/edgar/data/2488/000119312507088325/d8k.htm,8-K
2007-04-30,https://www.sec.gov/Archives/edgar/data/2488/000119312507095893/d8k.htm,8-K
2007-05-09,https://www.sec.gov/Archives/edgar/data/2488/000119312507106389/d8k.htm,8-K
2007-05-31,https://www.sec.gov/Archives/edgar/data/2488/000119312507126082/d8k.htm,8-K
2007-06-20,https://www.sec.gov/Archives/edgar/data/2488/000119312507139257/d8k.htm,8-K
2007-07-19,https://www.sec.gov/Archives/edgar/data/2488/000119312507158181/d8k.htm,8-K
2007-08-09,https://www.sec.gov/Archives/edgar/data/2488/000119312507177296/d8k.htm,8-K
2007-08-14,https://www.sec.gov/Archives/edgar/data/2488/000119312507182838/d8k.htm,8-K
2007-08-23,https://www.sec.gov/Archives/edgar/data/2488/000119312507187707/d8k.htm,8-K
2007-10-18,https://www.sec.gov/Archives/edgar/data/2488/000119312507221279/d8k.htm,8-K
2007-11-06,https://www.sec.gov/Archives/edgar/data/2488/000119312507235830/d8k.htm,8-K
2007-11-16,https://www.sec.gov/Archives/edgar/data/2488/000119312507249362/d8k.htm,8-K
2007-12-12,https://www.sec.gov/Archives/edgar/data/2488/000119312507263283/d8k.htm,8-K
2007-12-13,https://www.sec.gov/Archives/edgar/data/2488/000119312507264822/d8k.htm,8-K
2008-01-17,https://www.sec.gov/Archives/edgar/data/2488/000119312508008082/d8k.htm,8-K
2008-04-01,https://www.sec.gov/Archives/edgar/data/2488/000119312508072480/d8k.htm,8-K
2008-04-07,https://www.sec.gov/Archives/edgar/data/2488/000119312508076332/d8k.htm,8-K
2008-04-17,https://www.sec.gov/Archives/edgar/data/2488/000119312508083680/d8k.htm,8-K
2008-05-12,https://www.sec.gov/Archives/edgar/data/2488/000119312508111568/d8k.htm,8-K
2008-07-11,https://www.sec.gov/Archives/edgar/data/2488/000119312508149499/d8k.htm,8-K
2008-07-17,https://www.sec.gov/Archives/edgar/data/2488/000119312508152848/d8k.htm,8-K
2008-07-18,https://www.sec.gov/Archives/edgar/data/2488/000119312508153147/d8k.htm,8-K
2008-08-21,https://www.sec.gov/Archives/edgar/data/2488/000119312508182330/d8k.htm,8-K
2008-08-29,https://www.sec.gov/Archives/edgar/data/2488/000119312508187160/d8k.htm,8-K
2008-09-25,https://www.sec.gov/Archives/edgar/data/2488/000119312508201403/d8k.htm,8-K
2008-10-07,https://www.sec.gov/Archives/edgar/data/2488/000119312508207049/d8k.htm,8-K
2008-10-10,https://www.sec.gov/Archives/edgar/data/2488/000119312508209112/d8k.htm,8-K
2008-10-16,https://www.sec.gov/Archives/edgar/data/2488/000119312508211653/d8k.htm,8-K
2008-10-23,https://www.sec.gov/Archives/edgar/data/2488/000119312508215269/d8k.htm,8-K
2008-10-29,https://www.sec.gov/Archives/edgar/data/2488/000119312508218819/d8k.htm,8-K
2008-11-12,https://www.sec.gov/Archives/edgar/data/2488/000119312508232788/d8k.htm,8-K
2008-12-04,https://www.sec.gov/Archives/edgar/data/2488/000119312508247635/d8k.htm,8-K
2008-12-08,https://www.sec.gov/Archives/edgar/data/2488/000119312508249520/d8k.htm,8-K
2008-12-19,https://www.sec.gov/Archives/edgar/data/2488/000119312508257239/d8k.htm,8-K
2008-12-29,https://www.sec.gov/Archives/edgar/data/2488/000119312508261099/d8k.htm,8-K
2009-01-09,https://www.sec.gov/Archives/edgar/data/2488/000119312509003760/d8k.htm,8-K
2009-01-21,https://www.sec.gov/Archives/edgar/data/2488/000119312509008914/d8k.htm,8-K
2009-01-22,https://www.sec.gov/Archives/edgar/data/2488/000119312509009751/d8k.htm,8-K
2009-03-05,https://www.sec.gov/Archives/edgar/data/2488/000119312509046101/d8k.htm,8-K
2009-03-16,https://www.sec.gov/Archives/edgar/data/2488/000119312509054552/d8k.htm,8-K
2009-04-21,https://www.sec.gov/Archives/edgar/data/2488/000119312509083507/d8k.htm,8-K
2009-07-07,https://www.sec.gov/Archives/edgar/data/2488/000119312509145026/d8k.htm,8-K
2009-07-21,https://www.sec.gov/Archives/edgar/data/2488/000119312509152273/d8k.htm,8-K
2009-08-03,https://www.sec.gov/Archives/edgar/data/2488/000119312509162237/d8k.htm,8-K
2009-09-30,https://www.sec.gov/Archives/edgar/data/2488/000119312509200901/d8k.htm,8-K
2009-10-08,https://www.sec.gov/Archives/edgar/data/2488/000119312509205522/d8k.htm,8-K
2009-10-15,https://www.sec.gov/Archives/edgar/data/2488/000119312509208500/d8k.htm,8-K
2009-11-17,https://www.sec.gov/Archives/edgar/data/2488/000119312509236705/d8k.htm,8-K
2009-11-18,https://www.sec.gov/Archives/edgar/data/2488/000119312509237112/d8k.htm,8-K
2009-11-20,https://www.sec.gov/Archives/edgar/data/2488/000119312509239227/d8k.htm,8-K
2009-11-23,https://www.sec.gov/Archives/edgar/data/2488/000119312509240302/d8k.htm,8-K
2009-12-01,https://www.sec.gov/Archives/edgar/data/2488/000119312509245120/d8k.htm,8-K
2010-01-21,https://www.sec.gov/Archives/edgar/data/2488/000119312510009806/d8k.htm,8-K
2010-01-29,https://www.sec.gov/Archives/edgar/data/2488/000119312510016711/d8k.htm,8-K
2010-04-08,https://www.sec.gov/Archives/edgar/data/2488/000119312510079621/d8k.htm,8-K
2010-04-15,https://www.sec.gov/Archives/edgar/data/2488/000119312510084392/d8k.htm,8-K
2010-05-04,https://www.sec.gov/Archives/edgar/data/2488/000119312510106098/d8k.htm,8-K
2010-05-20,https://www.sec.gov/Archives/edgar/data/2488/000119312510125068/d8k.htm,8-K
2010-06-30,https://www.sec.gov/Archives/edgar/data/2488/000119312510151040/d8k.htm,8-K
2010-07-15,https://www.sec.gov/Archives/edgar/data/2488/000119312510159512/d8k.htm,8-K
2010-07-26,https://www.sec.gov/Archives/edgar/data/2488/000119312510166111/d8k.htm,8-K
2010-07-26,https://www.sec.gov/Archives/edgar/data/2488/000119312510165487/d8k.htm,8-K
