date,source_url,filing_type
2024-11-07,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000300/nvda-20241107.htm,8-K
2024-11-20,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000315/nvda-20241120.htm,8-K
2025-01-17,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000007/nvda-20250113.htm,8-K
2025-02-26,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000021/nvda-20250226.htm,8-K
2025-03-07,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000039/nvda-20250303.htm,8-K
2025-04-15,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000082/nvda-20250409.htm,8-K
2025-05-28,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000115/nvda-20250528.htm,8-K
2025-07-01,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000179/nvda-20250625.htm,8-K
2025-08-05,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000197/nvda-20250731.htm,8-K
2025-08-27,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000207/nvda-20250827.htm,8-K
2025-11-19,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000228/nvda-20251119.htm,8-K
2026-01-23,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000003/nvda-20260120.htm,8-K
2026-02-25,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000019/nvda-20260225.htm,8-K
2026-03-06,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000024/nvda-20260302.htm,8-K
2026-04-27,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000026/nvda-20260424.htm,8-K
2026-05-08,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000028/nvda-20260507.htm,8-K
2026-05-20,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000051/nvda-20260520.htm,8-K
